"","ability","prob_c"
"93",-1.8937875751503,0.136603958227849
"94",-1.88176352705411,0.138028320921744
"95",-1.86973947895792,0.139465136356808
"96",-1.85771543086172,0.140914463323986
"97",-1.84569138276553,0.142376359817949
"98",-1.83366733466934,0.143850883010655
"99",-1.82164328657315,0.145338089224659
"100",-1.80961923847695,0.146838033906162
"101",-1.79759519038076,0.148350771597824
"102",-1.78557114228457,0.149876355911326
"103",-1.77354709418838,0.151414839499712
"104",-1.76152304609218,0.152966274029495
"105",-1.74949899799599,0.154530710152562
"106",-1.7374749498998,0.156108197477855
"107",-1.72545090180361,0.157698784542866
"108",-1.71342685370741,0.159302518784942
"109",-1.70140280561122,0.1609194465124
"110",-1.68937875751503,0.162549612875486
"111",-1.67735470941884,0.164193061837162
"112",-1.66533066132265,0.165849836143755
"113",-1.65330661322645,0.167519977295461
"114",-1.64128256513026,0.169203525516726
"115",-1.62925851703407,0.17090051972651
"116",-1.61723446893788,0.17261099750845
"117",-1.60521042084168,0.174334995080933
"118",-1.59318637274549,0.176072547267092
"119",-1.5811623246493,0.177823687464739
"120",-1.56913827655311,0.179588447616244
"121",-1.55711422845691,0.181366858178382
"122",-1.54509018036072,0.183158948092156
"123",-1.53306613226453,0.184964744752616
"124",-1.52104208416834,0.186784273978678
"125",-1.50901803607214,0.188617559982978
"126",-1.49699398797595,0.190464625341755
"127",-1.48496993987976,0.192325490964793
"128",-1.47294589178357,0.194200176065439
"129",-1.46092184368737,0.196088698130704
"130",-1.44889779559118,0.197991072891471
"131",-1.43687374749499,0.199907314292828
"132",-1.4248496993988,0.201837434464543
"133",-1.41282565130261,0.203781443691696
"134",-1.40080160320641,0.20573935038549
"135",-1.38877755511022,0.207711161054259
"136",-1.37675350701403,0.209696880274692
"137",-1.36472945891784,0.21169651066329
"138",-1.35270541082164,0.213710052848079
"139",-1.34068136272545,0.215737505440599
"140",-1.32865731462926,0.217778865008186
"141",-1.31663326653307,0.219834126046567
"142",-1.30460921843687,0.221903280952796
"143",-1.29258517034068,0.223986319998539
"144",-1.28056112224449,0.226083231303745
"145",-1.2685370741483,0.228194000810703
"146",-1.2565130260521,0.230318612258537
"147",-1.24448897795591,0.232457047158119
"148",-1.23246492985972,0.23460928476747
"149",-1.22044088176353,0.236775302067624
"150",-1.20841683366733,0.238955073739008
"151",-1.19639278557114,0.241148572138356
"152",-1.18436873747495,0.243355767276159
"153",-1.17234468937876,0.245576626794699
"154",-1.16032064128257,0.247811115946674
"155",-1.14829659318637,0.250059197574436
"156",-1.13627254509018,0.252320832089871
"157",-1.12424849699399,0.254595977454941
"158",-1.1122244488978,0.2568845891629
"159",-1.1002004008016,0.259186620220227
"160",-1.08817635270541,0.26150202112927
"161",-1.07615230460922,0.263830739871652
"162",-1.06412825651303,0.266172721892435
"163",-1.05210420841683,0.268527910085081
"164",-1.04008016032064,0.270896244777218
"165",-1.02805611222445,0.273277663717248
"166",-1.01603206412826,0.275672102061797
"167",-1.00400801603206,0.278079492364046
"168",-0.991983967935872,0.280499764562952
"169",-0.97995991983968,0.282932845973382
"170",-0.967935871743487,0.28537866127718
"171",-0.955911823647295,0.287837132515189
"172",-0.943887775551102,0.290308179080234
"173",-0.93186372745491,0.292791717711106
"174",-0.919839679358717,0.29528766248754
"175",-0.907815631262525,0.297795924826222
"176",-0.895791583166333,0.300316413477841
"177",-0.88376753507014,0.302849034525184
"178",-0.871743486973948,0.305393691382318
"179",-0.859719438877756,0.307950284794849
"180",-0.847695390781563,0.310518712841287
"181",-0.835671342685371,0.313098870935527
"182",-0.823647294589178,0.315690651830453
"183",-0.811623246492986,0.318293945622695
"184",-0.799599198396794,0.320908639758523
"185",-0.787575150300601,0.323534619040925
"186",-0.775551102204409,0.32617176563784
"187",-0.763527054108216,0.328819959091589
"188",-0.751503006012024,0.331479076329494
"189",-0.739478957915832,0.334148991675699
"190",-0.727454909819639,0.3368295768642
"191",-0.715430861723447,0.339520701053084
"192",-0.703406813627255,0.342222230840002
"193",-0.691382765531062,0.344934030278848
"194",-0.67935871743487,0.347655960897684
"195",-0.667334669338677,0.350387881717884
"196",-0.655310621242485,0.353129649274513
"197",-0.643286573146292,0.355881117637947
"198",-0.6312625250501,0.358642138436719
"199",-0.619238476953908,0.361412560881597
"200",-0.607214428857715,0.364192231790897
"201",-0.595190380761523,0.366980995617024
"202",-0.583166332665331,0.369778694474228
"203",-0.571142284569139,0.372585168167587
"204",-0.559118236472946,0.375400254223195
"205",-0.547094188376754,0.378223787919562
"206",-0.535070140280561,0.381055602320201
"207",-0.523046092184369,0.38389552830741
"208",-0.511022044088176,0.386743394617227
"209",-0.498997995991984,0.389599027875549
"210",-0.486973947895792,0.392462252635411
"211",-0.474949899799599,0.395332891415391
"212",-0.462925851703407,0.398210764739157
"213",-0.450901803607215,0.40109569117611
"214",-0.438877755511022,0.403987487383125
"215",-0.42685370741483,0.406885968147369
"216",-0.414829659318637,0.40979094643017
"217",-0.402805611222445,0.412702233411931
"218",-0.390781563126252,0.415619638538054
"219",-0.37875751503006,0.418542969565862
"220",-0.366733466933868,0.421472032612492
"221",-0.354709418837675,0.424406632203741
"222",-0.342685370741483,0.42734657132383
"223",-0.330661322645291,0.430291651466074
"224",-0.318637274549098,0.433241672684423
"225",-0.306613226452906,0.436196433645844
"226",-0.294589178356714,0.439155731683534
"227",-0.282565130260521,0.442119362850906
"228",-0.270541082164329,0.445087121976352
"229",-0.258517034068136,0.448058802718723
"230",-0.246492985971944,0.451034197623512
"231",-0.234468937875751,0.45401309817971
"232",-0.222444889779559,0.456995294877287
"233",-0.210420841683367,0.459980577265284
"234",-0.198396793587174,0.462968734010464
"235",-0.186372745490982,0.465959552956505
"236",-0.17434869739479,0.468952821183689
"237",-0.162324649298597,0.471948325069052
"238",-0.150300601202405,0.474945850346966
"239",-0.138276553106213,0.477945182170111
"240",-0.12625250501002,0.480946105170804
"241",-0.114228456913828,0.483948403522641
"242",-0.102204408817635,0.486951861002427
"243",-0.0901803607214431,0.489956261052341
"244",-0.0781563126252505,0.492961386842314
"245",-0.0661322645290583,0.495967021332567
"246",-0.0541082164328657,0.498972947336285
"247",-0.0420841683366735,0.501978947582373
"248",-0.0300601202404809,0.504984804778272
"249",-0.0180360721442887,0.507990301672782
"250",-0.00601202404809609,0.510995221118861
"251",0.00601202404809609,0.513999346136363
"252",0.0180360721442887,0.517002459974674
"253",0.0300601202404809,0.520004346175196
"254",0.0420841683366735,0.523004788633669
"255",0.0541082164328657,0.526003571662264
"256",0.0661322645290583,0.529000480051423
"257",0.0781563126252505,0.531995299131411
"258",0.0901803607214426,0.534987814833531
"259",0.102204408817635,0.537977813750978
"260",0.114228456913827,0.540965083199289
"261",0.12625250501002,0.543949411276351
"262",0.138276553106212,0.546930586921937
"263",0.150300601202405,0.549908399976726
"264",0.162324649298597,0.55288264124079
"265",0.17434869739479,0.555853102531488
"266",0.186372745490982,0.558819576740757
"267",0.198396793587174,0.561781857891756
"268",0.210420841683367,0.564739741194832
"269",0.222444889779559,0.567693023102773
"270",0.234468937875751,0.570641501365332
"271",0.246492985971944,0.573584975082969
"272",0.258517034068136,0.576523244759805
"273",0.270541082164329,0.57945611235574
"274",0.282565130260521,0.582383381337719
"275",0.294589178356714,0.585304856730125
"276",0.306613226452906,0.588220345164245
"277",0.318637274549098,0.591129654926826
"278",0.330661322645291,0.594032596007656
"279",0.342685370741483,0.596928980146177
"280",0.354709418837675,0.599818620877088
"281",0.366733466933868,0.602701333574935
"282",0.37875751503006,0.605576935497644
"283",0.390781563126252,0.608445245829001
"284",0.402805611222445,0.611306085720052
"285",0.414829659318637,0.614159278329394
"286",0.42685370741483,0.617004648862367
"287",0.438877755511022,0.6198420246091
"288",0.450901803607215,0.622671234981427
"289",0.462925851703407,0.625492111548639
"290",0.474949899799599,0.628304488072065
"291",0.486973947895792,0.631108200538479
"292",0.498997995991984,0.633903087192317
"293",0.511022044088176,0.636688988566683
"294",0.523046092184368,0.639465747513166
"295",0.535070140280561,0.642233209230429
"296",0.547094188376753,0.644991221291587
"297",0.559118236472946,0.647739633670354
"298",0.571142284569138,0.650478298765963
"299",0.583166332665331,0.653207071426863
"300",0.595190380761523,0.655925808973172
"301",0.607214428857715,0.6586343712179
"302",0.619238476953908,0.661332620486943
"303",0.6312625250501,0.664020421637838
"304",0.643286573146292,0.666697642077292
"305",0.655310621242485,0.669364151777484
"306",0.667334669338677,0.672019823291139
"307",0.67935871743487,0.674664531765388
"308",0.691382765531062,0.677298154954415
"309",0.703406813627255,0.679920573230894
"310",0.715430861723447,0.682531669596234
"311",0.727454909819639,0.685131329689624
"312",0.739478957915832,0.687719441795908
"313",0.751503006012024,0.690295896852278
"314",0.763527054108216,0.692860588453813
"315",0.775551102204409,0.695413412857865
"316",0.787575150300601,0.69795426898731
"317",0.799599198396793,0.700483058432671
"318",0.811623246492986,0.702999685453135
"319",0.823647294589178,0.705504056976464
"320",0.835671342685371,0.707996082597834
"321",0.847695390781563,0.710475674577601
"322",0.859719438877756,0.712942747838014
"323",0.871743486973948,0.715397219958899
"324",0.88376753507014,0.717839011172321
"325",0.895791583166333,0.720268044356242
"326",0.907815631262525,0.722684245027208
"327",0.919839679358717,0.725087541332058
"328",0.93186372745491,0.727477864038698
"329",0.943887775551102,0.729855146525942
"330",0.955911823647295,0.73221932477245
"331",0.967935871743487,0.734570337344776
"332",0.979959919839679,0.736908125384554
"333",0.991983967935872,0.739232632594829
"334",1.00400801603206,0.741543805225574
"335",1.01603206412826,0.74384159205839
"336",1.02805611222445,0.746125944390433
"337",1.04008016032064,0.748396816017573
"338",1.05210420841683,0.75065416321681
"339",1.06412825651303,0.75289794472798
"340",1.07615230460922,0.755128121734755
"341",1.08817635270541,0.757344657844969
"342",1.1002004008016,0.759547519070298
"343",1.1122244488978,0.761736673805299
"344",1.12424849699399,0.763912092805844
"345",1.13627254509018,0.766073749166969
"346",1.14829659318637,0.768221618300151
"347",1.16032064128257,0.770355677910049
"348",1.17234468937876,0.772475907970721
"349",1.18436873747495,0.774582290701337
"350",1.19639278557114,0.776674810541425
"351",1.20841683366733,0.778753454125648
"352",1.22044088176353,0.780818210258155
"353",1.23246492985972,0.782869069886522
"354",1.24448897795591,0.784906026075287
"355",1.2565130260521,0.786929073979134
"356",1.2685370741483,0.788938210815709
"357",1.28056112224449,0.790933435838119
"358",1.29258517034068,0.79291475030712
"359",1.30460921843687,0.794882157463011
"360",1.31663326653307,0.796835662497268
"361",1.32865731462926,0.798775272523924
"362",1.34068136272545,0.800700996550723
"363",1.35270541082164,0.802612845450063
"364",1.36472945891784,0.804510831929749
"365",1.37675350701403,0.806394970503573
"366",1.38877755511022,0.808265277461741
"367",1.40080160320641,0.810121770841165
"368",1.41282565130261,0.811964470395635
"369",1.4248496993988,0.813793397565897
"370",1.43687374749499,0.815608575449636
"371",1.44889779559118,0.817410028771402
"372",1.46092184368737,0.819197783852487
"373",1.47294589178357,0.820971868580755
"374",1.48496993987976,0.822732312380471
"375",1.49699398797595,0.824479146182112
"376",1.50901803607214,0.826212402392199
"377",1.52104208416834,0.827932114863153
"378",1.53306613226453,0.829638318863187
"379",1.54509018036072,0.83133105104626
"380",1.55711422845691,0.833010349422096
"381",1.56913827655311,0.834676253326282
"382",1.5811623246493,0.836328803390464
"383",1.59318637274549,0.837968041512644
"384",1.60521042084168,0.839594010827602
"385",1.61723446893788,0.841206755677443
"386",1.62925851703407,0.842806321582288
"387",1.64128256513026,0.844392755211115
"388",1.65330661322645,0.845966104352766
"389",1.66533066132265,0.847526417887122
"390",1.67735470941884,0.849073745756466
"391",1.68937875751503,0.850608138937037
"392",1.70140280561122,0.85212964941078
"393",1.71342685370742,0.853638330137313
"394",1.72545090180361,0.855134235026111
"395",1.7374749498998,0.856617418908911
"396",1.74949899799599,0.858087937512357
"397",1.76152304609218,0.859545847430886
"398",1.77354709418838,0.860991206099856
"399",1.78557114228457,0.86242407176894
"400",1.79759519038076,0.863844503475771
"401",1.80961923847695,0.865252561019858
"402",1.82164328657315,0.866648304936779
"403",1.83366733466934,0.868031796472648
"404",1.84569138276553,0.869403097558864
"405",1.85771543086172,0.870762270787155
"406",1.86973947895792,0.872109379384907
"407",1.88176352705411,0.873444487190798
"408",1.8937875751503,0.874767658630722
"409",1.90581162324649,0.876078958694032
"410",1.91783567134269,0.877378452910072
"411",1.92985971943888,0.878666207325043
"412",1.94188376753507,0.879942288479157
"413",1.95390781563126,0.88120676338413
"414",1.96593186372746,0.882459699500976
"415",1.97795591182365,0.883701164718134
"416",1.98997995991984,0.884931227329907
"417",2.00200400801603,0.886149956015232
"418",2.01402805611222,0.887357419816774
"419",2.02605210420842,0.888553688120342
"420",2.03807615230461,0.889738830634632
"421",2.0501002004008,0.890912917371309
"422",2.06212424849699,0.892076018625399
"423",2.07414829659319,0.893228204956026
"424",2.08617234468938,0.894369547167464
"425",2.09819639278557,0.895500116290532
"426",2.11022044088176,0.8966199835643
"427",2.12224448897796,0.897729220418139
"428",2.13426853707415,0.898827898454087
"429",2.14629258517034,0.899916089429547
"430",2.15831663326653,0.900993865240306
"431",2.17034068136273,0.902061297903882
"432",2.18236472945892,0.903118459543194
"433",2.19438877755511,0.904165422370548
"434",2.2064128256513,0.905202258671951
"435",2.2184368737475,0.906229040791739
"436",2.23046092184369,0.907245841117521
"437",2.24248496993988,0.908252732065439
"438",2.25450901803607,0.909249786065741
"439",2.26653306613226,0.910237075548665
"440",2.27855711422846,0.91121467293063
"441",2.29058116232465,0.912182650600734
"442",2.30260521042084,0.913141080907557
"443",2.31462925851703,0.914090036146261
"444",2.32665330661323,0.915029588545991
"445",2.33867735470942,0.915959810257576
"446",2.35070140280561,0.916880773341516
"447",2.3627254509018,0.917792549756264
"448",2.374749498998,0.918695211346793
"449",2.38677354709419,0.91958882983345
"450",2.39879759519038,0.92047347680109
"451",2.41082164328657,0.921349223688486
"452",2.42284569138277,0.922216141778022
"453",2.43486973947896,0.92307430218565
"454",2.44689378757515,0.923923775851116
"455",2.45891783567134,0.924764633528461
"456",2.47094188376754,0.925596945776774
"457",2.48296593186373,0.926420782951212
"458",2.49498997995992,0.927236215194266
"459",2.50701402805611,0.928043312427292
"460",2.5190380761523,0.928842144342279
"461",2.5310621242485,0.929632780393873
"462",2.54308617234469,0.930415289791634
"463",2.55511022044088,0.931189741492538
"464",2.56713426853707,0.931956204193709
"465",2.57915831663327,0.932714746325391
"466",2.59118236472946,0.933465436044137
"467",2.60320641282565,0.934208341226232
"468",2.61523046092184,0.934943529461331
"469",2.62725450901804,0.93567106804632
"470",2.63927855711423,0.936391023979387
"471",2.65130260521042,0.937103463954306
"472",2.66332665330661,0.937808454354924
"473",2.67535070140281,0.938506061249863
"474",2.687374749499,0.939196350387404
"475",2.69939879759519,0.939879387190586
"476",2.71142284569138,0.940555236752486
"477",2.72344689378757,0.941223963831696
"478",2.73547094188377,0.941885632847982
"479",2.74749498997996,0.942540307878128
"480",2.75951903807615,0.943188052651958
"481",2.77154308617234,0.943828930548538
"482",2.78356713426854,0.944463004592547
"483",2.79559118236473,0.94509033745082
"484",2.80761523046092,0.945710991429052
"485",2.81963927855711,0.946325028468678
"486",2.83166332665331,0.946932510143894
"487",2.8436873747495,0.947533497658853
"488",2.85571142284569,0.948128051845
"489",2.86773547094188,0.948716233158565
"490",2.87975951903808,0.949298101678202
"491",2.89178356713427,0.94987371710277
"492",2.90380761523046,0.950443138749255
"493",2.91583166332665,0.951006425550832
"494",2.92785571142285,0.95156363605506
"495",2.93987975951904,0.952114828422206
"496",2.95190380761523,0.952660060423704
"497",2.96392785571142,0.953199389440737
"498",2.97595190380761,0.953732872462939
"499",2.98797595190381,0.95426056608722
"500",3,0.954782526516712
"501",-1,0.278884821977137
"502",-0.993311036789298,0.280232014028746
"503",-0.986622073578595,0.281583172695016
"504",-0.979933110367893,0.282938285160285
"505",-0.973244147157191,0.284297338356366
"506",-0.966555183946488,0.285660318962124
"507",-0.959866220735786,0.287027213403101
"508",-0.953177257525084,0.288398007851153
"509",-0.946488294314381,0.289772688224124
"510",-0.939799331103679,0.291151240185552
"511",-0.933110367892977,0.292533649144398
"512",-0.926421404682274,0.293919900254815
"513",-0.919732441471572,0.295309978415933
"514",-0.91304347826087,0.296703868271692
"515",-0.906354515050167,0.298101554210693
"516",-0.899665551839465,0.299503020366082
"517",-0.892976588628763,0.300908250615477
"518",-0.88628762541806,0.302317228580909
"519",-0.879598662207358,0.30372993762881
"520",-0.872909698996655,0.305146360870025
"521",-0.866220735785953,0.306566481159862
"522",-0.859531772575251,0.307990281098166
"523",-0.852842809364548,0.309417743029439
"524",-0.846153846153846,0.310848849042982
"525",-0.839464882943144,0.312283580973075
"526",-0.832775919732441,0.313721920399194
"527",-0.826086956521739,0.315163848646252
"528",-0.819397993311037,0.316609346784886
"529",-0.812709030100334,0.318058395631769
"530",-0.806020066889632,0.319510975749961
"531",-0.79933110367893,0.320967067449296
"532",-0.792642140468227,0.322426650786798
"533",-0.785953177257525,0.323889705567137
"534",-0.779264214046823,0.325356211343117
"535",-0.77257525083612,0.326826147416206
"536",-0.765886287625418,0.328299492837088
"537",-0.759197324414716,0.329776226406265
"538",-0.752508361204013,0.331256326674687
"539",-0.745819397993311,0.332739771944418
"540",-0.739130434782609,0.334226540269338
"541",-0.732441471571906,0.335716609455887
"542",-0.725752508361204,0.337209957063833
"543",-0.719063545150502,0.33870656040709
"544",-0.712374581939799,0.340206396554561
"545",-0.705685618729097,0.341709442331023
"546",-0.698996655518395,0.34321567431805
"547",-0.692307692307692,0.344725068854964
"548",-0.68561872909699,0.346237602039835
"549",-0.678929765886288,0.347753249730503
"550",-0.672240802675585,0.349271987545652
"551",-0.665551839464883,0.350793790865907
"552",-0.658862876254181,0.352318634834976
"553",-0.652173913043478,0.353846494360826
"554",-0.645484949832776,0.355377344116893
"555",-0.638795986622074,0.356911158543333
"556",-0.632107023411371,0.35844791184831
"557",-0.625418060200669,0.359987578009313
"558",-0.618729096989967,0.361530130774515
"559",-0.612040133779264,0.363075543664173
"560",-0.605351170568562,0.364623789972054
"561",-0.59866220735786,0.366174842766904
"562",-0.591973244147157,0.367728674893953
"563",-0.585284280936455,0.36928525897645
"564",-0.578595317725753,0.370844567417247
"565",-0.57190635451505,0.372406572400401
"566",-0.565217391304348,0.373971245892827
"567",-0.558528428093646,0.37553855964598
"568",-0.551839464882943,0.377108485197574
"569",-0.545150501672241,0.378680993873331
"570",-0.538461538461539,0.380256056788776
"571",-0.531772575250836,0.381833644851059
"572",-0.525083612040134,0.383413728760809
"573",-0.518394648829431,0.384996279014034
"574",-0.511705685618729,0.386581265904047
"575",-0.505016722408027,0.388168659523423
"576",-0.498327759197324,0.389758429766002
"577",-0.491638795986622,0.391350546328915
"578",-0.48494983277592,0.392944978714647
"579",-0.478260869565217,0.394541696233137
"580",-0.471571906354515,0.396140668003902
"581",-0.464882943143813,0.397741862958206
"582",-0.45819397993311,0.399345249841252
"583",-0.451505016722408,0.400950797214408
"584",-0.444816053511706,0.402558473457471
"585",-0.438127090301003,0.404168246770951
"586",-0.431438127090301,0.405780085178399
"587",-0.424749163879599,0.407393956528761
"588",-0.418060200668896,0.409009828498755
"589",-0.411371237458194,0.410627668595294
"590",-0.404682274247492,0.412247444157926
"591",-0.397993311036789,0.413869122361307
"592",-0.391304347826087,0.415492670217708
"593",-0.384615384615385,0.417118054579545
"594",-0.377926421404682,0.418745242141942
"595",-0.37123745819398,0.420374199445316
"596",-0.364548494983278,0.422004892877998
"597",-0.357859531772575,0.423637288678877
"598",-0.351170568561873,0.425271352940069
"599",-0.344481605351171,0.426907051609615
"600",-0.337792642140468,0.428544350494207
"601",-0.331103678929766,0.430183215261935
"602",-0.324414715719064,0.431823611445063
"603",-0.317725752508361,0.433465504442827
"604",-0.311036789297659,0.435108859524262
"605",-0.304347826086957,0.436753641831046
"606",-0.297658862876254,0.438399816380371
"607",-0.290969899665552,0.44004734806784
"608",-0.28428093645485,0.441696201670379
"609",-0.277591973244147,0.44334634184918
"610",-0.270903010033445,0.444997733152653
"611",-0.264214046822743,0.446650340019413
"612",-0.25752508361204,0.448304126781278
"613",-0.250836120401338,0.449959057666289
"614",-0.244147157190636,0.451615096801748
"615",-0.237458193979933,0.453272208217281
"616",-0.230769230769231,0.45493035584791
"617",-0.224080267558528,0.456589503537148
"618",-0.217391304347826,0.458249615040114
"619",-0.210702341137124,0.459910654026654
"620",-0.204013377926421,0.461572584084492
"621",-0.197324414715719,0.463235368722384
"622",-0.190635451505017,0.464898971373294
"623",-0.183946488294314,0.466563355397582
"624",-0.177257525083612,0.468228484086205
"625",-0.17056856187291,0.469894320663935
"626",-0.163879598662207,0.471560828292582
"627",-0.157190635451505,0.473227970074235
"628",-0.150501672240803,0.474895709054515
"629",-0.1438127090301,0.476564008225832
"630",-0.137123745819398,0.478232830530661
"631",-0.130434782608696,0.479902138864816
"632",-0.123745819397993,0.481571896080747
"633",-0.117056856187291,0.483242064990834
"634",-0.110367892976589,0.484912608370692
"635",-0.103678929765886,0.486583488962483
"636",-0.096989966555184,0.488254669478238
"637",-0.0903010033444817,0.489926112603178
"638",-0.0836120401337793,0.491597780999043
"639",-0.076923076923077,0.493269637307431
"640",-0.0702341137123746,0.494941644153129
"641",-0.0635451505016723,0.496613764147459
"642",-0.0568561872909699,0.498285959891619
"643",-0.0501672240802675,0.49995819398003
"644",-0.0434782608695652,0.501630429003682
"645",-0.0367892976588629,0.50330262755348
"646",-0.0301003344481605,0.504974752223593
"647",-0.0234113712374582,0.506646765614801
"648",-0.0167224080267558,0.508318630337841
"649",-0.0100334448160535,0.509990309016748
"650",-0.00334448160535117,0.511661764292198
"651",0.00334448160535117,0.513332958824847
"652",0.0100334448160535,0.515003855298662
"653",0.0167224080267558,0.516674416424254
"654",0.0234113712374582,0.5183446049422
"655",0.0301003344481605,0.520014383626365
"656",0.0367892976588629,0.521683715287209
"657",0.0434782608695652,0.523352562775102
"658",0.0501672240802675,0.525020888983613
"659",0.0568561872909699,0.526688656852803
"660",0.0635451505016722,0.52835582937251
"661",0.0702341137123745,0.530022369585615
"662",0.0769230769230769,0.531688240591307
"663",0.0836120401337792,0.533353405548334
"664",0.0903010033444815,0.535017827678241
"665",0.0969899665551839,0.536681470268601
"666",0.103678929765886,0.538344296676228
"667",0.110367892976589,0.540006270330378
"668",0.117056856187291,0.541667354735945
"669",0.123745819397993,0.543327513476625
"670",0.130434782608696,0.544986710218088
"671",0.137123745819398,0.546644908711111
"672",0.1438127090301,0.548302072794715
"673",0.150501672240803,0.549958166399273
"674",0.157190635451505,0.551613153549607
"675",0.163879598662207,0.553266998368063
"676",0.17056856187291,0.554919665077573
"677",0.177257525083612,0.556571118004693
"678",0.183946488294314,0.558221321582627
"679",0.190635451505017,0.559870240354226
"680",0.197324414715719,0.561517838974971
"681",0.204013377926421,0.563164082215931
"682",0.210702341137124,0.564808934966706
"683",0.217391304347826,0.56645236223834
"684",0.224080267558529,0.568094329166218
"685",0.230769230769231,0.56973480101294
"686",0.237458193979933,0.571373743171164
"687",0.244147157190636,0.573011121166435
"688",0.250836120401338,0.574646900659988
"689",0.25752508361204,0.576281047451518
"690",0.264214046822743,0.577913527481934
"691",0.270903010033445,0.579544306836083
"692",0.277591973244147,0.581173351745453
"693",0.28428093645485,0.582800628590838
"694",0.290969899665552,0.584426103904991
"695",0.297658862876254,0.586049744375236
"696",0.304347826086957,0.587671516846066
"697",0.311036789297659,0.589291388321697
"698",0.317725752508361,0.590909325968608
"699",0.324414715719064,0.592525297118041
"700",0.331103678929766,0.594139269268483
"701",0.337792642140468,0.595751210088107
"702",0.344481605351171,0.597361087417187
"703",0.351170568561873,0.598968869270488
"704",0.357859531772575,0.60057452383962
"705",0.364548494983278,0.602178019495357
"706",0.37123745819398,0.603779324789937
"707",0.377926421404682,0.605378408459317
"708",0.384615384615385,0.606975239425405
"709",0.391304347826087,0.608569786798256
"710",0.397993311036789,0.610162019878235
